CDH2_CDH2
ADAM2_ITGB7
CXCL13_ACKR1
CXCL1_ACKR1
CXCL2_ACKR1
CXCL3_ACKR1
CXCL8_ACKR1
CXCL10_ACKR1
CXCL9_ACKR1
CCL1_ACKR1
CCL2_ACKR1
CCL5_ACKR1
CCL7_ACKR1
CCL8_ACKR1
CCL11_ACKR1
CCL13_ACKR1
CCL14_ACKR1
CCL16_ACKR1
CCL17_ACKR1
CCL18_ACKR1
CXCL6_ACKR1
CXCL11_ACKR1
CXCL5_ACKR1
FYN_SPN
WNT5A_FZD2
GABRB2_HTR1A
NEGR1_NEGR1
GAL_GALR1
GALP_GALR1
MXRA5_SIGLEC7
MXRA5_SIGLEC8
MXRA5_ILDR1
MXRA5_PILRB
MXRA5_PILRA
MXRA5_MPIG6B
NCR3LG1_NCR3
NECTIN3_TIGIT
SIGLEC9_ADGRA2
LRRTM2_MICA
LRRTM2_OSCAR
LRRTM2_PRTG
LRRTM2_SEMA4G
LRRTM2_IGDCC4
LRRTM2_TREML2
LRRTM2_UNC5A
TCTN1_TCTN3
SHH_GAS1
GAS6_MERTK
GAS6_TYRO3
GCG_GCGR
GCG_GLP1R
GCG_GLP2R
GNAS_GCGR
AMELX_LAMP1
AMELY_LAMP1
GDF9_FXYD6
GDF9_TGFBR1
GDF9_ORAI2
GDNF_GFRA1
GDNF_GFRA2
GDNF_RET
GPI_AMFR
NCAM1_GFRA1
NRTN_GFRA1
PSPN_GFRA1
RET_GFRA1
ARTN_GFRA1
NRTN_GFRA2
RET_GFRA2
ARTN_GFRA2
RET_GFRA3
ARTN_GFRA3
SLAMF6_HAVCR1
HAVCR1_CD300LB
CD300LF_HAVCR1
HAVCR1_HAVCR1
HAVCR1_TIMD4
GGT1_CD82
AMH_EGFR
AMH_GREM2
AMH_BMPR1B
GH1_GHR
GH1_PRLR
GH2_GHR
IGF1R_GHR
GHRH_GHRHR
GHRH_GHSR
GHRH_VIPR1
GHRH_VIPR2
GHRL_GHRHR
LEAP2_GHSR
GHRL_GHSR
GIP_GIPR
SIGLEC7_SIGLEC7
SIGLEC9_SIGLEC7
SIGLEC7_SIGLEC8
SIGLEC7_LRRC4C
SIGLEC7_SIGLEC10
SIGLEC7_BOC
SIGLEC7_TIMD4
TCTN1_B9D1
DKK4_KREMEN2
DKK4_KREMEN1
DKK2_KREMEN2
DKK2_KREMEN1
TJP3_JAM1
IL37_SIGIRR
SIGLEC8_SIGLEC9
SIGLEC9_SIGLEC15
SIGLEC9_SIGLEC10
SIGLEC9_BOC
SIGLEC8_SIGLEC14
SIGLEC8_SIGLEC8
SIGLEC8_SIGLEC10
GPC3_IGF1R
IL17B_IL17RB
MPIG6B_TNFRSF21
SELE_GLG1
GNA15_GRM2
GNA15_GRM4
GNAI1_HTR1A
GNAI2_PTPRU
GNAI2_LPAR3
GNAI2_HTR1A
IGF1R_GNAI2
GNAI2_CXCR1
GNAI2_CXCR2
GNAI2_LHCGR
GNAI2_MTNR1A
GNAI2_MTNR1B
GNAI2_OPRD1
GNAI2_OPRM1
GNAI2_P2RY12
GNAI2_TSHR
GNAI3_HTR1A
GNAS_HTR6
GNAS_LHCGR
GNAS_PTGDR
GNAS_PTGIR
GNAS_TSHR
GNAS_VIPR1
GNB1_GRM7
GNB3_TGFBR1
GNRH1_GNRHR
GNRH2_GNRHR
GP1BA_SELP
THBS1_GP1BA
VWF_GP1BA
GP1BB_ITGAM
GP1BB_ITGB2
GP1BB_SELP
THBS1_GP1BB
VWF_GP1BB
GP5_ITGAM
GP5_ITGB2
GP5_SELP
THBS1_GP5
VWF_GP5
GP9_ITGAM
GP9_ITGB2
GP9_SELP
THBS1_GP9
VWF_GP9
SLIT1_GPC1
VEGFA_GPC1
GPC1_COL18A1
SLIT2_GPC1
RARRES2_GPR1
CXCL13_CCR10
CCL27_CCR10
CCL28_CCR10
CCL2_CCR10
CCL7_CCR10
CCL19_CCR10
CCL25_CCR10
CXCL2_XCR1
XCL1_XCR1
XCL2_XCR1
CXCL13_CXCR3
CXCL10_CXCR3
CXCL9_CXCR3
PF4_CXCR3
CCL5_CXCR3
CCL7_CXCR3
CCL11_CXCR3
CCL13_CXCR3
CCL19_CXCR3
CCL20_CXCR3
CCL21_CXCR3
CXCL11_CXCR3
CXCL12_CXCR3
NPY_PRLHR
PRLH_PRLHR
PRTG_MICA
UTS2_UTS2R
UTS2B_UTS2R
ANGPT1_ITGA5
ANGPT1_TEK
ANGPT1_TIE1
IGSF10_MILR1
ENHO_GPR19
SIGLEC15_SIGLEC14
SIGLEC15_SIGLEC15
LILRA5_IZUMO1
LIPH_LPAR4
PMCH_MCHR1
GPR26_HTR1A
ANGPT2_TEK
IGSF10_CD200R1L
PSAP_GPR37
MLN_MLNR
GHRL_MLNR
GHRL_GPR39
GRN_SORT1
IL16_GRIN2C
IL16_GRIN2D
GRM1_GRM1
CD274_NCR3
CD274_PDCD1LG2
CXCL1_CXCR1
CXCL1_CXCR2
CXCL2_CXCR1
CXCL2_CXCR2
CXCL3_CXCR1
CXCL3_CXCR2
GRP_GRPR
NMB_GRPR
GUCA2A_GUCY2C
GUCA2B_GUCY2C
GUCA2B_GUCY2D
PILRB_ILDR1
PILRA_GP6
FCAMR_PILRA
EFEMP2_CATSPER1
EFEMP2_PLSCR4
EFEMP2_LINGO1
ANXA1_EGFR
ANXA1_FPR1
ANXA1_FPR3
ANXA1_DYSF
ANXA2_EGFR
LGALS3_ANXA2
ANXA2_DYSF
HAS2_HMMR
HCRT_NPFFR2
HCRT_HCRTR1
HCRT_HCRTR2
HDC_HRH3
HDC_HRH1
HDC_HRH2
HDC_HRH4
CFH_ITGAM
CFH_SELL
HGF_MET
HGF_SDC1
HGF_SDC2
HGF_ST14
NRG1_SIGLEC7
NRG1_FCAMR
HLA-A_LILRB2
HLA-A_LILRB1
HLA-A_KIR2DL2
HLA-A_KIR2DS4
HLA-A_KIR3DL1
HLA-A_KIR3DL2
HLA-B_LILRB2
HLA-B_LILRB1
HLA-B_KIR2DL1
HLA-B_KIR3DL1
HLA-B_KIR3DL2
HLA-B_KLRD1
HLA-B_SIGLEC10
HLA-C_KIR2DS2
