390538334548.719,319793873563.0759,256199948886.46902,197655345076.60086,13810029096.012316,31484476422.405148
125564815593.26039,154357223798.71957,63025291712.278564,38803812985.39738,4209996062.4386926,9495872829.535694
96519032340.93576,97035498154.82695,49529407291.54165,34297809625.453644,3108771268.8202004,6748516577.8331
149237626578.4371,142836063430.42578,62956799387.47275,38146395889.816826,4617526395.677291,13467159833.894485
10352208045.961903,9652074444.054398,4767439615.366211,3197218099.5724955,305676257.89920056,845210536.1722014
107547766959.89027,64089777532.153595,37822282624.56345,26900419163.15747,2451550586.0147038,10436450885.716099
