3674755.679068844,14120684.147251878,4199049.936303697,18165977.821124606,9468547.153761148,15955387.881546756
10585079.80159705,33964028.65546668,12249428.060466679,59580706.4447802,19146343.836812016,28045772.8032674
14343527.2019059,35529718.63789434,19728640.61572041,51602075.30769211,19812615.308833588,30778511.62832662
7132743.444288807,25987630.01505366,7645630.2975327745,52934576.062660955,14061867.851913974,18910240.246295013
3567116.2813561885,12485025.17598473,3535105.593417021,21650044.211250976,7189636.709470432,10874384.789300492
12046950.805492206,40504617.50594129,15408649.695531473,69608218.04601642,19960938.29659884,26417171.668848287
