3674755.679068843,18165977.821124602,9468547.153761147,15955387.88154675,14120684.147251872,18165977.821124602
4199049.936303697,7132743.444288805,52934576.06266092,14061867.851913966,18910240.24629501,25987630.015053656
52934576.06266092,7645630.297532772,3567116.2813561885,21650044.21125098,7189636.709470432,10874384.789300492
12485025.17598473,21650044.21125098,3535105.5934170205,12046950.805492206,69608218.04601642,19960938.296598837
26417171.668848287,40504617.50594129,69608218.04601642,15408649.695531473,10585079.801597048,59580706.4447802
19146343.836812012,28045772.803267393,33964028.65546668,59580706.4447802,12249428.060466677,7132743.444288805
